name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
Miller Range 090510,54302,Valid,H6,0.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090511,54303,Valid,H6,0.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090512,54304,Valid,H6,0.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090513,54305,Valid,L6,1.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090514,54306,Valid,CO3,0.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090515,54307,Valid,L6,1.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090516,54308,Valid,H6,0.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090517,54309,Valid,L6,3.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090518,54310,Valid,H6,0.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090519,54311,Valid,H6,2.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090520,55008,Valid,H6,1.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090521,55009,Valid,CK6,2.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090522,55010,Valid,H6,0.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090523,55011,Valid,H6,3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090524,55012,Valid,H6,2.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090525,55013,Valid,H6,1.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090526,55014,Valid,L6,1.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090527,55015,Valid,H6,0.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090528,55016,Valid,H6,2.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090529,55017,Valid,H6,0.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090530,55954,Valid,L5,3.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090531,55955,Valid,L6,61.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090532,55956,Valid,CM2,6.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090533,55957,Valid,L6,1.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090534,55958,Valid,LL5,0.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090535,55959,Valid,CO3,2.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090536,55960,Valid,L5,6.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090537,55961,Valid,L6,95.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090538,55962,Valid,L6,2.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090539,55963,Valid,CO3,1.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090540,55018,Valid,H6,0.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090541,55019,Valid,L6,1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090542,55020,Valid,H6,0.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090543,55021,Valid,CO3,4.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090544,55022,Valid,H5,3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090545,55023,Valid,L6,1.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090546,55024,Valid,H6,1.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090547,55025,Valid,H6,2.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090548,55026,Valid,H6,6.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090549,55027,Valid,H6,2.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090550,55028,Valid,L6,13.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090551,55029,Valid,H5,4.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090552,55030,Valid,LL6,5.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090553,55031,Valid,LL6,7.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090554,55964,Valid,CO3,0.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090555,55032,Valid,L5,2.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090556,55033,Valid,L6,1.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090557,55034,Valid,L5,3.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090558,55965,Valid,CO3,0.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090559,55035,Valid,L6,8.699999999999999,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090560,55966,Valid,LL5,117.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090561,55967,Valid,LL5,64.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090562,55968,Valid,L5,134.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090563,55969,Valid,L6,93.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090564,55970,Valid,"Iron, IVA",257.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090565,55971,Valid,L6,81.400000000000006,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090566,55972,Valid,L6,86.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090567,55973,Valid,LL6,137.80000000000001,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090568,55974,Valid,L5,58.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090569,55975,Valid,L6,26.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090570,55036,Valid,LL6,4.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090571,55037,Valid,L5,6.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090572,55038,Valid,L5,2.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090573,55039,Valid,L5,16,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090574,55040,Valid,LL5,2.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090575,55041,Valid,L5,7.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090576,55042,Valid,L6,3.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090577,55043,Valid,LL5,8.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090578,55044,Valid,H6,8.300000000000001,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090579,55045,Valid,L6,9.800000000000001,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090580,55046,Valid,LL6,147.19999999999999,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090581,55047,Valid,LL6,88.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090582,55048,Valid,LL6,83.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090583,55049,Valid,L6,32.700000000000003,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090584,55050,Valid,LL5,65.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090585,55051,Valid,L5,56.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090586,55976,Valid,CH3,8.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090587,55052,Valid,LL6,7.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090588,55977,Valid,CO3,6.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090589,55978,Valid,LL6,16.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090590,55053,Valid,LL6,4.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090591,55979,Valid,CO3,0.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090592,55054,Valid,L6,6.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090593,55980,Valid,CO3,1.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090594,55981,Valid,CO3,2.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090595,55055,Valid,L6,1.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090596,55982,Valid,CO3,2.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090597,55983,Valid,CO3,1.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090598,55984,Valid,CO3,0.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090599,55056,Valid,L6,3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090600,55057,Valid,L6,12.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090601,55058,Valid,LL6,1.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090602,55059,Valid,L5,12.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090603,55060,Valid,LL6,15.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090604,55061,Valid,L6,7.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090605,55062,Valid,LL5,1.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090606,55063,Valid,L6,5.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090607,55064,Valid,L6,0.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090608,55065,Valid,L6,3.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090609,55066,Valid,L5,13.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090610,55985,Valid,L5,71.599999999999994,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090611,55986,Valid,L6,75.400000000000006,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090612,55987,Valid,L6,41.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090613,55988,Valid,LL6,120.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090614,55989,Valid,L6,91.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090615,55990,Valid,LL5,79.400000000000006,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090616,55991,Valid,LL5,118.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090617,55992,Valid,L6,151.19999999999999,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090618,55993,Valid,L5,89,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090619,55994,Valid,LL6,51.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090620,55067,Valid,L6,93.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090621,55068,Valid,L6,32.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090622,55069,Valid,H5,152.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090623,55070,Valid,H5,78,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090624,55071,Valid,L6,35,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090625,55072,Valid,L6,54.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090626,55073,Valid,H5,119,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090627,55074,Valid,L5,40.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090628,55075,Valid,L6,53.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090629,55076,Valid,H5,30.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090630,55077,Valid,L5,11.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090631,55078,Valid,H6,6.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090632,55079,Valid,L5,0.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090633,55080,Valid,L5,9.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090634,55081,Valid,L6,19.399999999999999,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090635,55082,Valid,H6,10.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090636,55083,Valid,L5,26.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090637,55084,Valid,H6,16.399999999999999,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090638,55085,Valid,L6,24.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090639,55086,Valid,L6,4.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090640,55995,Valid,Howardite,1.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090641,55996,Valid,CO3,5.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090642,55087,Valid,LL6,38.200000000000003,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090643,55088,Valid,LL6,59.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090644,55997,Valid,LL6,2.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090645,55998,Valid,LL6,2.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090646,55999,Valid,CV3,11.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090647,55089,Valid,LL6,85.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090648,56000,Valid,H-melt rock,32.700000000000003,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090649,56001,Valid,LL6,0.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090650,56002,Valid,L3.8,92.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090651,55090,Valid,LL6,116.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090652,55091,Valid,H6,14.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090653,55092,Valid,LL6,87.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090654,55093,Valid,L6,82.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090655,55094,Valid,LL6,27.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090656,55095,Valid,L5,19.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090657,56003,Valid,CR2,133.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090658,55096,Valid,H6,12.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090659,55097,Valid,L5,17.399999999999999,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090660,55098,Valid,LL6,6.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090661,55099,Valid,H5,3.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090662,55100,Valid,H6,7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090663,55101,Valid,L6,31.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090664,55102,Valid,H6,5.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090665,55103,Valid,H6,7.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090666,55104,Valid,L5,5.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090667,55105,Valid,L5,1.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090668,55106,Valid,L6,5.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090669,55107,Valid,H6,2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090670,55108,Valid,H6,9.199999999999999,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090671,55109,Valid,H6,3.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090673,55110,Valid,L6,1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090674,55111,Valid,H5,6.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090675,55112,Valid,L5,13.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090676,55113,Valid,L5,5.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090677,55114,Valid,CV3,3.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090678,55115,Valid,L6,8.699999999999999,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090679,55116,Valid,L6,9.800000000000001,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090680,55117,Valid,L5,20.399999999999999,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090681,55118,Valid,H5,19.600000000000001,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090682,55119,Valid,L5,2.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090683,56004,Valid,CO3,3.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090684,55120,Valid,L5,1.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090685,55121,Valid,L5,2.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090686,56005,Valid,CO3,1.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090687,56006,Valid,Eucrite,0.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090688,56007,Valid,LL6,16.899999999999999,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090689,55122,Valid,LL6,4.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090690,55123,Valid,L6,100.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090691,56008,Valid,L4,73.900000000000006,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090692,56009,Valid,CO3,179.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090693,55124,Valid,L6,52.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090694,55125,Valid,L5,25.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090695,56010,Valid,L6,24.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090696,56011,Valid,CO3,14.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090697,55126,Valid,L6,28.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090698,55127,Valid,L6,8.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090699,56012,Valid,CO3,9.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090700,55128,Valid,CM2,2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090701,54312,Valid,LL6,12.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090702,54313,Valid,LL6,5.2,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090703,54314,Valid,L6,21.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090704,54315,Valid,L6,11.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090705,55129,Valid,CO3,4.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090706,54316,Valid,L6,10,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090707,54317,Valid,L5,13.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090708,54318,Valid,CO3,2.6,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090709,54319,Valid,L5,2.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090710,54320,Valid,CO3,0.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090711,54321,Valid,LL6,1.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090712,54322,Valid,CO3,1.1,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090713,54323,Valid,LL5,1.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090714,54324,Valid,CO3,1.9,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090715,54325,Valid,L6,0.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090716,54326,Valid,CO3,0.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090717,54327,Valid,CO3,2.5,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090718,54328,Valid,LL6,1.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090719,54329,Valid,L5,2.4,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090720,54330,Valid,H5,0.7,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090721,54331,Valid,H5,0.8,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
Miller Range 090722,54332,Valid,CO3,1.3,Found,01/01/2009 12:00:00 AM,0.000000,0.000000,"(0.0, 0.0)"
